channel,sample-10011,sample-10012,sample-20021,sample-20022,sample-30031,sample-30032,sample-10041,sample-10042,sample-10051,sample-10052,sample-10061,sample-10062,sample-10071,sample-10072,sample-40081,sample-40082,sample-10091,sample-10092,sample-10111,sample-10112,sample-20121,sample-20122,sample-10151,sample-10152,sample-30161,sample-30162,sample-10171,sample-10172,sample-10181,sample-10182,sample-10191,sample-10192,sample-10201,sample-10202,sample-10211,sample-10212,sample-10221,sample-10222,sample-10231,sample-10232,sample-10241,sample-10242,sample-10251,sample-10252,sample-10261,sample-10262
284.56,12773.9,8226.9,13987.9,17364.2,23602.0,26892.5,9934.3,10245.4,10179.8,12132.3,16254.8,12492.6,10838.9,10240.4,17805.2,22936.6,12182.4,13315.5,10268.8,11585.2,14491.6,18300.6,9651.1,9059.8,11979.8,9445.4,4875.4,5787.7,6910.7,6899.7,7100.1,5735.9,8777.5,8124.0,7219.4,8774.0,7355.4,7041.6,7379.8,7881.9,5164.6,5560.7,5066.0,6487.0,5700.5,4847.0
286.88,20451.9,12396.8,16351.2,22995.9,25064.3,27626.4,15022.1,15371.3,14384.1,18960.0,22429.1,18196.6,16204.8,15215.5,18882.0,23423.9,19292.2,20393.5,15920.7,17859.4,18571.9,22277.5,15187.1,13398.0,16632.5,13990.0,6607.4,7851.0,10383.8,10317.2,10470.9,8063.8,12993.4,12331.2,10381.7,12830.6,11159.7,10444.4,11004.7,11735.9,7189.7,6702.8,6814.9,8519.3,8064.2,6693.3
289.19,25194.0,14911.0,18820.8,27811.8,26687.7,28518.1,18744.6,18777.0,17382.1,23320.5,26351.8,21480.3,19479.2,18278.4,19692.9,23960.3,23991.9,25027.7,19819.6,22157.0,22459.7,25488.7,19688.0,16800.1,19526.0,16851.9,8104.9,9452.7,13728.3,13247.9,13492.4,10231.3,16959.3,15819.0,13434.0,16092.8,14354.3,13659.6,14082.7,14685.8,9154.0,7876.4,8485.7,10389.6,9948.2,8224.5
291.51,17542.5,10710.9,17085.9,23114.8,24862.2,27106.0,14066.9,14036.4,13302.6,16827.1,20568.6,16092.4,14206.1,13434.8,18675.2,23294.6,17458.3,18696.2,14550.6,16366.5,19617.3,22327.8,14871.8,12887.9,15136.0,12218.3,6564.7,7554.6,11107.6,10645.7,11086.1,8465.6,13856.0,12499.1,10958.7,12905.3,11234.3,11135.2,11067.0,11339.8,7591.5,6831.8,7008.2,8651.4,7800.5,6648.0
293.83,10329.5,6928.7,14423.7,16758.9,23105.7,26125.8,8810.7,9036.6,9133.5,10223.9,14508.3,10886.8,9107.8,8833.5,17667.4,22974.8,10461.9,11515.2,8792.3,10029.0,14752.5,17937.8,8755.4,8230.4,10768.7,7942.7,4720.9,5349.1,7009.0,6834.4,7180.3,5677.8,8913.2,7734.5,7180.7,8402.8,7055.1,7004.4,7068.9,7164.2,5308.0,5518.6,5050.2,6424.7,5317.6,4675.4
296.14,7204.5,5196.0,12749.7,13707.8,22169.2,25849.1,6502.8,6853.2,7214.1,7296.7,11859.7,8571.8,6902.8,6792.4,17078.7,22867.0,7465.5,8504.8,6253.2,7195.8,12270.0,15769.9,6006.7,6135.5,8848.0,6067.1,3728.6,4239.8,4969.8,5013.3,5292.0,4330.3,6475.1,5576.8,5463.4,6371.2,5010.6,5055.3,5148.6,5303.4,4050.1,4773.5,3911.5,5212.0,4038.7,3660.0
298.46,6264.1,4745.0,12396.4,12901.9,22120.5,25914.2,5807.2,6163.0,6686.0,6405.4,11160.0,7880.6,6284.0,6182.5,17194.2,23034.1,6453.7,7472.7,5472.7,6336.8,11494.2,15138.8,5191.2,5508.5,8309.9,5514.5,3366.2,3873.7,4325.9,4439.8,4667.1,3854.3,5617.9,4843.2,4918.2,5705.9,4434.2,4395.0,4614.8,4671.0,3594.7,4564.4,3563.0,4857.7,3624.6,3275.4
300.77,6026.9,4701.8,12321.9,12532.6,22127.7,26459.3,5692.0,6010.3,6666.6,6152.0,10947.0,7761.7,6179.2,6145.2,17256.7,22983.2,6231.2,7260.9,5360.6,6165.3,11320.3,14978.4,4999.7,5501.7,8308.4,5423.7,3340.7,3863.7,4213.7,4353.3,4442.1,3806.3,5417.4,4652.8,4833.6,5572.0,4272.5,4243.1,4444.2,4574.1,3563.7,4608.7,3515.3,4811.7,3536.7,3285.2
303.08,6061.9,4884.6,12606.9,12679.1,22578.0,27106.3,5854.9,6168.5,6809.9,6245.4,11188.8,7962.3,6302.7,6342.1,17471.0,23314.5,6376.6,7325.0,5443.2,6251.6,11561.1,15208.1,5099.6,5640.7,8514.2,5622.7,3465.0,3882.7,4196.0,4427.7,4463.6,3810.6,5455.6,4760.7,4892.1,5611.5,4325.9,4397.3,4536.1,4633.1,3583.4,4702.1,3608.0,4838.6,3616.1,3347.8
305.39,5558.8,4460.0,12092.5,12107.7,22061.9,26767.7,5390.2,5688.8,6349.5,5727.9,10731.9,7456.1,5773.0,5865.7,17290.6,23184.9,5858.2,6910.1,4942.0,5849.8,11010.2,14700.6,4612.0,5165.8,8062.5,5212.4,3161.3,3661.9,3872.6,4139.5,4187.2,3549.6,5124.3,4338.8,4497.4,5265.2,3967.7,4042.6,4154.5,4292.8,3316.2,4440.4,3348.7,4610.0,3320.5,3118.2
307.7,5279.4,4151.1,11600.2,11808.6,21624.7,26161.4,5148.9,5396.9,6014.1,5475.6,10336.8,7141.4,5562.7,5579.5,17062.2,22851.9,5616.0,6606.6,4699.5,5503.1,10591.3,14307.7,4375.9,4862.9,7711.9,4927.5,3053.9,3526.0,3714.4,3897.7,4071.2,3440.4,4858.9,4213.9,4306.8,5068.5,3806.7,3842.1,4031.8,4125.1,3195.2,4389.1,3244.5,4510.3,3239.7,2977.6
310.01,5570.2,4343.9,11794.4,12020.7,21682.4,25991.7,5302.9,5612.2,6212.5,5666.7,10609.8,7341.2,5731.9,5777.8,17178.2,22929.4,5872.6,6854.3,4960.1,5676.6,10722.0,14415.8,4527.3,5002.6,7920.2,5076.9,3113.5,3614.9,3808.0,4008.2,4178.6,3516.5,5059.8,4300.7,4417.6,5228.1,3949.9,3944.2,4196.6,4263.8,3258.1,4353.6,3265.1,4564.4,3274.7,3042.3
312.32,6448.4,4912.6,12193.4,12734.4,21936.0,26182.8,5879.4,6210.3,6797.6,6440.1,11345.4,8018.1,6461.9,6349.0,17446.4,23064.6,6875.2,7673.0,5739.5,6522.4,11419.1,14955.4,5170.7,5533.8,8568.4,5618.6,3357.0,3913.7,4263.1,4464.9,4519.5,3806.7,5493.4,4766.4,4800.6,5735.9,4381.2,4355.0,4625.9,4690.6,3514.2,4619.9,3515.0,4877.7,3572.9,3274.4
314.63,7746.1,5576.3,12568.8,13796.2,22125.0,26170.6,6739.1,7012.8,7475.3,7546.3,12429.0,8938.2,7385.0,7260.9,17579.7,23227.6,8273.7,8885.0,6814.3,7606.8,12037.1,15622.3,6056.7,6298.8,9329.0,6383.4,3643.0,4347.6,4780.7,4994.6,5025.3,4174.4,6160.1,5359.0,5311.5,6428.1,4908.7,4885.9,5369.8,5393.5,3839.0,4768.4,3771.6,5129.7,3969.7,3569.4
316.93,10697.9,7182.8,13467.4,16148.1,22650.7,26626.9,8733.3,8950.1,9216.4,10207.7,14878.9,11224.5,9638.2,9247.9,17871.9,23255.1,11477.3,11725.8,9305.1,10251.5,13712.8,17014.4,8162.6,7942.5,11179.4,8076.7,4353.9,5281.2,6177.8,6378.8,6267.5,5078.0,7706.2,6925.5,6545.9,8083.4,6403.4,6299.2,7099.8,6898.2,4613.4,5224.4,4475.6,5991.1,4802.9,4297.0
319.24,14810.7,9533.5,15135.3,19912.7,24104.9,27283.8,11694.8,11823.5,11838.4,13805.6,18469.0,14266.7,12759.0,12123.4,18649.1,23688.5,15978.3,15737.5,12982.7,13840.4,16470.7,19618.9,11573.8,10518.7,13756.2,10598.5,5435.7,6672.6,8449.9,8548.5,8184.5,6600.5,10174.7,9201.6,8516.7,10665.9,8571.8,8523.5,9584.4,9113.4,5860.1,6167.5,5579.6,7289.5,6151.3,5538.7
321.54,14677.1,9377.3,15387.6,20305.5,23891.7,26780.5,11856.1,11893.7,11762.4,14013.3,18369.8,14168.9,12530.2,11947.1,18451.8,23244.8,16123.9,15888.3,13054.4,13968.8,17076.7,19876.7,12026.0,10708.3,13695.7,10635.2,5606.4,6773.7,8990.8,8858.0,8685.1,6957.6,10899.4,9661.7,8824.5,11102.9,9104.9,8986.3,9988.0,9327.3,6142.4,6257.3,5729.6,7448.4,6298.7,5591.1
323.84,12332.0,8324.5,15464.2,18707.4,24068.6,27462.7,10399.7,10594.5,10542.7,11975.3,16513.7,12611.7,10741.0,10478.0,18621.2,23729.0,13304.4,13732.7,10972.2,11974.2,16220.5,19192.5,10479.8,9491.2,12395.7,9454.4,5163.1,6155.0,8004.3,7804.4,7765.1,6299.6,9815.0,8520.0,8048.5,9820.3,8091.6,7997.9,8563.3,8164.7,5694.8,6023.2,5335.4,6885.9,5714.9,5226.1
326.15,9307.3,6360.6,14095.4,15916.6,22687.7,26645.1,8031.1,8263.6,8443.4,9301.0,13848.3,10289.9,8399.2,8257.4,18144.0,23149.7,10088.2,10740.3,8181.2,9243.5,13751.4,17125.3,7817.4,7325.9,10256.5,7387.3,4155.4,4959.2,6114.9,6048.4,6218.9,4995.0,7723.3,6679.9,6303.1,7808.6,6196.1,6131.4,6620.5,6382.9,4535.5,5209.6,4325.4,5829.5,4564.5,4195.6
328.45,8709.2,6246.1,14170.0,15507.3,23047.7,27495.9,7690.3,7913.4,8222.2,8681.4,13495.4,9879.4,8177.1,8022.3,18215.4,23479.4,9433.6,10078.8,7812.4,8673.0,13511.3,16856.3,7242.2,7027.1,10110.4,7149.3,4090.7,4842.9,5730.3,5786.7,5799.4,4805.3,7194.4,6330.6,6133.0,7397.7,5824.3,5829.3,6265.1,6106.8,4318.1,5166.4,4200.0,5617.7,4390.8,4033.9
330.75,7230.6,5201.0,13701.7,14213.8,22329.2,26824.1,6572.1,6801.4,7136.7,7356.3,12202.3,8632.8,6943.2,6862.7,17803.1,23212.2,7800.6,8727.5,6424.1,7376.0,12593.5,15952.7,6071.6,6037.4,9081.1,6157.8,3654.8,4223.9,4901.9,5017.7,5180.5,4220.1,6356.8,5484.7,5354.3,6449.5,5028.8,5054.7,5370.3,5230.3,3864.8,4823.9,3826.0,5149.1,3892.9,3543.5
333.05,6030.4,4561.1,13035.4,13057.0,21751.7,26372.6,5708.5,5991.7,6398.0,6228.5,11058.5,7636.2,6026.7,6043.0,17401.1,22896.5,6476.4,7435.9,5417.0,6260.7,11580.2,15158.3,5100.4,5353.4,8228.0,5366.4,3254.0,3817.1,4270.3,4362.1,4560.7,3790.2,5539.0,4740.2,4730.2,5696.9,4268.4,4337.1,4609.2,4554.1,3523.7,4518.0,3462.6,4781.8,3486.3,3225.7
335.34,5484.4,4265.0,12748.4,12421.5,21769.9,26502.0,5286.4,5565.9,6074.6,5662.2,10554.7,7201.2,5616.9,5688.5,17425.4,23221.7,5833.3,6855.3,4926.7,5723.6,11195.9,14778.1,4573.2,4959.8,7908.8,5028.9,3132.9,3617.3,3861.0,4101.7,4200.4,3561.7,5145.2,4357.9,4381.8,5279.1,3958.0,4047.8,4240.9,4246.8,3337.8,4439.3,3281.2,4559.5,3282.3,3024.9
337.64,5525.8,4506.7,12915.0,12512.1,22250.1,27097.2,5399.7,5712.8,6254.1,5702.1,10733.9,7400.3,5812.2,5861.6,17732.6,23378.4,5876.3,6884.6,4998.3,5819.4,11300.9,14890.6,4676.7,5116.3,8132.4,5283.0,3210.2,3697.0,3935.1,4138.3,4222.6,3580.2,5174.9,4406.4,4540.2,5355.7,4030.7,4098.0,4246.9,4329.4,3375.4,4608.2,3373.1,4683.9,3343.1,3109.5
339.94,4794.9,3899.0,12105.7,11611.2,21708.3,26721.5,4802.2,5054.7,5693.0,5031.7,10125.8,6738.6,5114.9,5193.8,17203.9,22997.2,5121.9,6246.0,4310.6,5111.5,10520.7,14066.6,3963.8,4500.3,7558.9,4644.9,2956.6,3366.5,3435.4,3689.2,3819.7,3249.1,4647.2,3949.1,4041.1,4849.5,3531.6,3592.3,3803.8,3827.8,3030.5,4345.3,3114.4,4348.7,3033.5,2815.1
342.23,4898.5,4066.9,12626.0,11849.3,22063.1,27521.8,4987.8,5251.1,5860.8,5153.4,10379.3,6967.9,5316.6,5417.0,17599.8,23424.2,5239.1,6375.6,4432.0,5173.2,10689.7,14422.7,4075.2,4688.6,7838.2,4808.4,2994.4,3481.5,3521.7,3767.3,3886.0,3319.0,4696.4,4047.1,4214.8,4947.0,3679.7,3697.3,3837.1,3940.5,3122.7,4484.2,3177.4,4423.3,3122.2,2909.6
344.53,4861.5,4052.0,12927.1,11923.4,22059.8,27607.0,4930.0,5203.4,5856.1,5037.8,10330.2,6895.0,5228.4,5388.4,17580.1,23207.6,5172.7,6287.9,4447.2,5120.6,10771.5,14435.9,3993.6,4681.4,7787.4,4762.5,2939.4,3418.7,3487.3,3740.9,3821.9,3245.0,4653.9,4045.0,4187.3,4885.9,3631.9,3641.9,3806.9,3867.4,3075.1,4503.3,3140.5,4396.3,3111.7,2896.4
346.82,4782.9,4027.0,13831.4,12357.2,22265.3,28166.3,4894.0,5120.3,5776.6,4957.6,10493.3,6831.1,5192.2,5269.0,17720.1,23544.3,5091.4,6281.0,4335.4,5064.3,11080.1,14829.6,3929.9,4598.0,7723.4,4693.6,2914.1,3368.9,3431.5,3660.6,3813.6,3240.6,4633.7,3947.9,4101.7,4794.8,3529.9,3609.3,3732.9,3844.5,3046.1,4451.8,3120.8,4347.8,3029.8,2846.7
349.11,4855.1,4086.6,15480.4,13147.7,22223.2,28129.5,4917.8,5235.1,5867.6,5104.5,10574.0,6999.3,5311.9,5412.0,17884.8,23590.5,5193.5,6291.9,4419.5,5132.9,11681.2,15579.6,4022.7,4693.3,7859.9,4879.5,2951.0,3435.5,3525.3,3717.3,3833.7,3295.8,4632.5,3997.1,4180.3,4888.4,3577.6,3607.8,3775.6,3931.5,3122.6,4449.6,3150.1,4438.2,3091.3,2840.2
351.4,4722.6,3891.2,17798.0,14270.0,22042.8,27826.9,4819.8,5059.7,5720.5,4969.4,10319.4,6868.3,5058.1,5240.7,17963.6,23801.8,5069.1,6220.6,4241.5,4995.0,12557.7,16769.5,3820.7,4560.5,7703.4,4677.5,2890.2,3316.8,3408.7,3636.0,3746.2,3181.6,4571.1,3858.1,4043.9,4741.5,3472.1,3517.6,3708.3,3785.5,2988.6,4441.0,3070.6,4326.3,2953.5,2787.7
353.69,4881.6,3997.9,21471.7,16001.6,21983.5,27618.7,4999.1,5215.5,5885.8,5054.9,10486.1,6902.4,5243.4,5335.2,18303.3,24099.1,5194.1,6351.5,4376.0,5140.8,13852.1,18247.1,3968.4,4655.1,7765.7,4733.6,2903.0,3405.7,3471.7,3677.6,3820.1,3274.6,4677.7,3976.8,4116.2,4897.6,3506.0,3580.6,3744.6,3882.4,3047.0,4439.8,3098.0,4392.7,3018.2,2833.8
355.98,5252.0,4314.9,23538.7,16643.5,22237.6,27637.8,5288.5,5473.7,6154.2,5404.0,10858.0,7306.7,5563.3,5614.7,18956.5,24809.1,5563.0,6698.4,4744.5,5471.2,14625.4,18967.3,4327.1,4977.7,8112.6,5054.3,3031.5,3541.6,3680.7,3912.5,4027.9,3430.5,4923.3,4214.6,4327.8,5096.9,3758.1,3808.1,3974.1,4130.0,3158.3,4578.3,3270.3,4515.6,3190.8,2955.0
358.27,5890.4,4842.2,20879.4,15730.6,22674.9,27961.4,5846.6,6010.2,6714.9,6073.9,11489.2,7893.0,6160.4,6246.8,19986.3,25850.1,6280.3,7313.4,5358.4,6146.5,14019.0,18031.2,4896.1,5575.3,8643.8,5688.8,3304.4,3821.5,4142.5,4321.2,4325.4,3707.6,5331.7,4632.5,4705.8,5537.8,4199.2,4264.9,4355.3,4495.7,3481.4,4808.5,3551.6,4844.9,3493.4,3253.8
360.56,5574.8,4509.1,16271.0,13702.9,22382.2,27675.0,5603.5,5738.2,6371.7,5780.8,11214.3,7595.2,5912.2,5878.6,20342.3,26155.2,6022.3,7050.3,5087.8,5853.0,12337.2,16005.6,4562.5,5176.2,8370.0,5327.3,3170.6,3707.8,3904.3,4151.9,4238.0,3610.7,5187.2,4441.3,4552.5,5355.8,3991.5,4015.6,4282.7,4302.2,3340.4,4674.9,3388.6,4665.9,3354.9,3097.5
362.84,5547.4,4382.0,13776.7,12645.8,21775.0,27056.0,5455.4,5613.9,6213.8,5726.3,10949.9,7461.3,5723.8,5790.5,19562.2,25293.2,6017.5,7004.8,5066.5,5733.1,11369.6,14853.3,4552.2,5033.9,8196.9,5208.4,3095.9,3645.6,3897.0,4052.3,4155.0,3506.2,5090.8,4386.2,4452.9,5288.8,3952.4,4018.1,4197.6,4249.4,3261.4,4602.2,3292.9,4619.9,3324.6,3050.7
365.13,5982.3,4792.2,13505.1,12940.5,22517.8,27841.8,5877.0,6002.3,6582.9,6117.2,11516.3,7880.8,6188.8,6235.4,19897.2,25707.4,6456.8,7453.7,5522.8,6247.4,11641.1,15229.5,4948.3,5410.6,8669.7,5630.1,3242.2,3826.7,4146.7,4311.9,4402.9,3706.0,5461.8,4674.0,4707.4,5597.1,4271.9,4273.9,4529.5,4581.0,3509.8,4794.9,3497.4,4812.1,3507.5,3241.3
367.41,5658.7,4432.7,13104.3,12680.6,22215.2,27504.7,5452.2,5613.3,6223.4,5800.2,11052.9,7483.0,5822.2,5824.7,19957.7,25765.3,6119.4,7088.5,5137.8,5881.0,11290.3,14906.6,4578.1,5073.2,8243.4,5197.2,3097.1,3669.1,3862.6,4076.1,4222.8,3526.8,5149.5,4475.8,4438.3,5358.5,3982.1,4013.2,4263.5,4315.1,3290.2,4598.4,3328.0,4661.5,3325.9,3034.7
369.69,5616.3,4438.2,13821.6,13066.1,22099.1,27676.5,5442.2,5610.2,6219.7,5804.8,11102.1,7405.2,5773.9,5862.2,20348.5,25919.9,6134.1,7134.8,5121.5,5837.9,11511.8,15181.6,4580.8,5081.3,8308.1,5231.2,3123.3,3655.8,3916.4,4119.2,4192.3,3549.5,5190.8,4460.5,4406.5,5326.5,3942.8,4041.4,4302.1,4253.0,3313.0,4656.0,3347.1,4579.9,3300.7,3063.3
371.98,5633.3,4393.5,15833.1,13906.2,22683.2,28627.6,5441.3,5580.9,6159.7,5793.0,11260.3,7467.6,5791.8,5846.7,21254.1,26994.7,6172.2,7169.6,5109.1,5860.5,12224.6,16122.7,4573.9,5018.9,8351.4,5233.7,3082.9,3669.7,3876.7,4087.0,4202.6,3541.2,5165.1,4447.0,4398.5,5426.6,3923.3,4015.0,4315.9,4251.0,3314.1,4609.8,3287.3,4606.1,3341.8,3032.9
374.26,5885.5,4504.8,17965.0,15088.5,23089.3,29586.3,5620.6,5714.2,6279.9,6017.7,11564.6,7669.9,5982.8,5986.5,22228.3,28005.0,6434.2,7406.2,5324.8,6067.2,13043.4,16918.8,4692.3,5131.6,8614.5,5392.1,3129.0,3735.5,3949.7,4165.9,4318.7,3571.1,5311.5,4594.2,4484.4,5484.8,4041.6,4134.1,4448.1,4351.7,3330.7,4749.1,3331.4,4672.2,3359.9,3100.6
376.54,6563.3,4905.3,18308.5,15348.5,23839.9,30556.4,6124.1,6259.2,6714.6,6617.0,12227.2,8250.5,6501.1,6566.7,23647.5,29637.3,7128.4,8171.1,5898.1,6627.4,13440.1,17181.2,5209.8,5588.2,9250.3,5832.6,3362.3,3964.6,4316.9,4523.7,4615.3,3823.0,5763.9,4956.5,4842.5,5949.1,4434.3,4534.9,4862.1,4732.3,3517.9,4954.5,3554.0,4951.2,3647.2,3307.7
378.82,6572.4,4913.1,16186.2,14548.1,23771.6,30253.2,6116.9,6284.9,6684.0,6700.9,12131.2,8226.7,6509.9,6564.0,25155.8,31108.2,7332.2,8195.7,6030.7,6774.5,12849.5,16435.2,5309.4,5597.6,9154.8,5841.2,3387.8,4012.2,4336.2,4592.0,4726.1,3855.6,5814.3,5050.5,4874.6,6029.9,4428.7,4618.6,4949.5,4802.6,3594.0,4910.5,3583.1,4957.8,3693.0,3301.2
381.1,6065.4,4575.4,14596.5,13726.3,23023.8,29023.2,5806.8,5919.3,6411.9,6261.4,11600.1,7721.2,6091.6,6210.7,26336.9,32417.7,6752.0,7670.9,5641.0,6391.8,12081.2,15575.8,5025.3,5338.6,8642.3,5446.9,3270.6,3855.0,4232.7,4402.8,4543.4,3725.4,5661.3,4825.4,4719.6,5759.8,4339.3,4421.0,4738.7,4605.4,3468.4,4743.6,3478.5,4740.4,3536.8,3143.1
383.37,5261.6,4096.2,13515.6,12747.7,22202.4,27658.3,5175.8,5328.6,5845.8,5500.1,10533.1,6990.2,5423.2,5601.5,28211.3,34398.3,5834.6,6793.0,4840.0,5604.4,11274.2,14902.9,4352.2,4751.1,7876.2,4811.6,3020.7,3556.1,3781.0,3968.0,4167.3,3424.6,5077.4,4302.9,4306.1,5264.4,3848.5,3919.2,4247.4,4124.6,3235.6,4500.3,3207.7,4488.8,3276.3,2936.9
385.65,4650.3,3767.4,12972.4,11874.9,21687.0,26688.4,4658.6,4882.1,5448.0,4962.1,9887.3,6521.7,5013.8,5126.4,30679.6,36826.1,5157.4,6172.1,4321.9,5106.9,10728.4,14451.4,3900.8,4358.7,7479.5,4491.6,2877.8,3342.9,3458.9,3602.7,3815.1,3197.4,4667.6,3951.4,3988.7,4801.7,3550.4,3577.9,3810.5,3765.9,2995.8,4322.2,3057.6,4306.9,3016.7,2750.8
387.93,4729.0,3880.1,12668.6,11874.8,21467.8,25870.0,4700.5,4976.8,5624.1,4961.6,9748.4,6537.4,5058.5,5214.4,32848.1,39006.0,5095.9,6073.6,4372.3,5086.2,10673.6,14264.0,3995.4,4507.4,7428.3,4574.6,2952.6,3329.5,3458.6,3653.8,3821.2,3263.6,4593.0,3913.4,3995.4,4802.2,3521.4,3618.0,3820.1,3774.1,3037.1,4286.3,3099.5,4307.0,3069.4,2816.1
390.2,4214.2,3432.1,12161.0,11267.3,20677.0,24858.4,4193.3,4515.3,5148.2,4526.0,9168.4,5961.4,4592.6,4753.0,35083.2,41115.2,4541.6,5538.0,3835.5,4568.5,10209.8,13798.3,3465.8,3975.4,6873.7,4117.6,2750.6,3140.5,3074.9,3317.9,3527.6,2987.9,4208.4,3571.4,3675.0,4414.4,3186.2,3266.9,3474.2,3468.2,2816.3,4051.5,2840.2,4027.4,2816.0,2593.7
392.47,4276.9,3479.3,13162.7,11799.6,20846.7,25121.7,4269.7,4589.6,5299.4,4585.9,9245.2,6133.9,4671.3,4769.6,36973.8,43223.8,4617.7,5599.3,3889.7,4648.7,10595.5,14381.7,3525.6,4129.0,6918.2,4223.6,2744.7,3134.7,3089.2,3333.8,3528.2,3039.8,4277.4,3600.0,3733.8,4440.2,3188.6,3289.6,3454.2,3477.2,2815.8,4064.0,2874.9,4119.1,2872.6,2647.8
394.75,4302.0,3585.6,14301.9,12224.5,20725.6,24988.9,4335.4,4637.4,5293.9,4576.1,9219.6,6174.5,4712.4,4831.1,36484.4,42646.2,4655.2,5573.2,3942.0,4663.0,11078.8,14827.7,3528.6,4139.8,6998.7,4250.1,2752.6,3215.8,3172.6,3399.9,3548.0,3014.3,4297.6,3647.3,3770.5,4456.7,3212.8,3280.3,3488.6,3483.7,2857.4,4047.4,2933.5,4107.8,2875.4,2659.8
397.02,4250.0,3527.5,14972.1,12446.6,20502.9,24787.4,4333.3,4606.7,5323.9,4573.9,9239.1,6138.6,4703.5,4739.0,34221.6,40123.7,4611.7,5575.5,3842.2,4632.4,11075.0,14844.6,3464.6,4085.2,6918.7,4240.6,2745.7,3139.8,3133.1,3330.7,3488.9,3004.3,4210.8,3607.9,3769.3,4391.3,3151.1,3285.7,3501.9,3512.3,2836.5,4044.3,2868.5,4059.7,2841.6,2618.1
399.29,4258.0,3544.7,13986.5,11800.4,20570.7,24803.0,4348.5,4664.6,5346.7,4521.1,9183.9,6162.5,4699.6,4784.0,31060.5,36837.8,4537.6,5593.1,3863.9,4646.0,10671.9,14380.6,3512.8,4165.7,6839.1,4241.5,2745.6,3135.7,3135.9,3362.1,3540.7,3021.1,4185.7,3545.8,3768.9,4408.0,3170.5,3266.0,3461.3,3547.3,2830.9,4075.7,2887.7,4075.9,2824.7,2628.8
401.56,5438.5,4776.6,13859.7,12466.8,21974.3,26507.7,5681.3,6031.5,6629.3,5871.1,10737.4,7621.6,5993.2,6172.1,28703.4,34620.0,5722.1,6806.6,5039.5,5855.0,11627.8,15119.4,4818.0,5293.4,8112.0,5497.3,3263.3,3688.0,4453.0,4710.2,4481.9,4002.1,5043.8,4602.2,5110.4,5767.6,4024.4,4070.5,4324.2,4333.2,3511.1,4747.5,3564.9,4624.6,3379.4,3194.7
403.83,5204.8,4409.6,12253.4,11617.2,21629.7,26446.9,5228.8,5541.4,6281.6,5421.1,10469.7,7229.7,5565.4,5633.4,25608.3,31710.6,5427.4,6535.2,4762.8,5478.0,10653.3,14226.3,4377.9,5082.5,7941.0,5132.0,3095.6,3523.7,3674.9,3941.4,3983.7,3459.2,4829.1,4187.9,4367.0,5022.2,3773.5,3843.1,4002.2,4122.4,3196.6,4478.0,3297.7,4519.6,3249.0,3009.3
406.09,4669.2,3882.9,11128.8,10977.4,21185.9,25750.8,4692.7,4995.0,5711.7,4911.5,9863.6,6742.9,5051.4,5084.3,23253.8,28980.3,4986.1,6036.6,4201.7,5014.0,9958.6,13580.5,3813.7,4542.5,7415.1,4590.6,2817.3,3322.2,3372.5,3570.3,3742.6,3181.4,4549.9,3832.5,3944.2,4645.1,3454.9,3471.6,3667.7,3797.3,2947.0,4245.4,3005.7,4236.6,2948.1,2743.3
408.36,4931.4,4088.8,10862.0,11003.6,20914.8,25386.4,4909.7,5203.7,5888.7,5172.6,10114.3,6897.4,5289.6,5322.4,21364.2,27012.5,5334.9,6343.9,4514.1,5212.3,9911.6,13418.0,4041.7,4653.7,7549.6,4780.5,2939.1,3403.6,3508.0,3735.6,3822.3,3284.6,4639.1,3953.2,4140.0,4850.2,3604.7,3630.2,3825.4,3947.1,3025.0,4288.2,3147.4,4350.6,3043.1,2916.4
410.62,5316.2,4171.3,10861.1,11295.6,21070.1,25441.9,5076.7,5388.2,6047.0,5438.2,10450.8,7137.2,5470.6,5439.8,20357.1,25990.7,5664.0,6648.7,4746.4,5457.7,10092.5,13548.6,4236.5,4752.7,7676.6,4947.4,3013.3,3426.3,3643.8,3820.8,3965.2,3346.4,4913.9,4124.4,4195.1,4986.7,3737.1,3769.9,3989.1,4047.8,3117.8,4324.3,3144.5,4416.4,3158.2,2917.3
412.89,6166.0,4680.3,11217.1,11995.9,21152.0,25377.5,5668.5,5922.0,6455.5,6177.5,11057.3,7776.4,6202.3,6134.2,19498.1,24837.9,6496.1,7388.4,5539.5,6214.2,10564.2,13887.7,4836.1,5283.0,8265.9,5574.7,3231.1,3736.2,4030.1,4209.0,4274.8,3627.5,5314.6,4599.3,4570.9,5394.5,4138.1,4113.8,4477.1,4524.7,3384.9,4508.1,3370.1,4611.7,3425.5,3148.3
415.15,7887.6,5771.8,12175.7,13546.5,21921.4,26182.4,7024.7,7187.3,7694.4,7918.3,12692.2,9181.6,7623.2,7420.0,19334.3,24657.3,8418.1,9215.3,7054.6,7892.1,11794.7,15072.1,6182.0,6536.7,9452.8,6702.6,3693.3,4419.3,4956.4,5075.7,5054.5,4272.1,6392.3,5642.1,5336.0,6492.4,5102.5,5023.8,5468.8,5476.7,3918.5,4969.1,3936.2,5208.1,4196.1,3682.3
